"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-04 09:39:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,409.9 µs,0 s,0 s,0 s,16.0 ms,192.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.6 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,11.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,26.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:39:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,396.9 µs,0 s,0 s,0 s,14.9 ms,188.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,10.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,7.9 ms,19.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:39:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,406.3 µs,0 s,0 s,0 s,16.7 ms,189.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,15.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.9 ms,21.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:39:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,398.0 µs,0 s,0 s,0 s,16.2 ms,187.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,12.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,18.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:39:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,397.2 µs,0 s,0 s,0 s,21.3 ms,192.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.7 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,12.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.8 ms,19.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:39:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,399.5 µs,0 s,0 s,0 s,15.7 ms,190.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,11.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,4.4 ms,19.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:39:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,394.0 µs,0 s,0 s,0 s,22.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.5 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,12.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.1 ms,20.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:39:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,396.8 µs,0 s,0 s,0 s,23.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.9 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,9.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.3 ms,18.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:39:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,401.3 µs,0 s,0 s,0 s,24.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.5 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,12.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.9 ms,23.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:39:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.8 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,9.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.2 ms,15.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.0 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,10.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.1 ms,26.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.1 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,10.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.3 ms,20.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.0 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.3 ms,25.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.8 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,8.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.8 ms,21.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,14.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,24.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,14.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.7 ms,22.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,16.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.0 ms,29.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.1 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.0 ms,28.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.9 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,17.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.5 ms,30.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.3 ms,90.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.0 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,14.6 ms,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,9.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,4.7 ms,25.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.8 ms,93.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.1 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,19.1 ms,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,13.0 ms,0 s,0 s,0 s,0 s,0 s,406.7 µs,7.1 ms,26.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:40:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.6 ms,93.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,885.2 µs,17.5 ms,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,10.9 ms,0 s,0 s,0 s,0 s,0 s,406.3 µs,5.3 ms,16.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.7 ms,92.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,668.3 µs,0 s,0 s,0 s,0 s,0 s,23.2 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,911.1 µs,23.4 ms,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,14.9 ms,0 s,0 s,0 s,0 s,0 s,397.1 µs,6.4 ms,17.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:05,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,24.6 ms,93.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,669.5 µs,0 s,0 s,0 s,0 s,0 s,16.6 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,1.4 ms,910.9 µs,19.7 ms,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,13.2 ms,0 s,0 s,0 s,0 s,0 s,401.1 µs,5.9 ms,12.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:10,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,25.5 ms,93.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,646.8 µs,0 s,0 s,0 s,0 s,0 s,19.2 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.1 ms,1.3 s,1.4 ms,891.8 µs,24.1 ms,0 s,0 s,0 s,0 s,0 s,1.4 ms,0 s,0 s,0 s,15.5 ms,0 s,0 s,0 s,0 s,0 s,403.7 µs,6.8 ms,16.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:15,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.6 ms,90.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,662.0 µs,0 s,0 s,0 s,0 s,0 s,17.1 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.1 ms,1.3 s,1.3 ms,931.3 µs,17.6 ms,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,12.8 ms,0 s,0 s,0 s,0 s,0 s,396.1 µs,6.3 ms,14.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:20,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,25.9 ms,90.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,642.9 µs,0 s,0 s,0 s,0 s,0 s,19.0 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.5 ms,1.3 s,1.3 ms,912.6 µs,24.9 ms,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,15.1 ms,0 s,0 s,0 s,0 s,0 s,404.9 µs,9.5 ms,17.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:25,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,91.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,660.6 µs,0 s,0 s,0 s,0 s,0 s,18.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.3 ms,1.3 s,1.3 ms,916.8 µs,22.8 ms,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,13.3 ms,0 s,0 s,0 s,0 s,0 s,395.0 µs,8.2 ms,9.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:30,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.0 ms,93.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,647.2 µs,0 s,0 s,0 s,0 s,0 s,25.5 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.4 ms,1.3 s,1.3 ms,922.3 µs,24.6 ms,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,20.9 ms,0 s,0 s,0 s,0 s,0 s,410.2 µs,10.9 ms,13.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:35,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,90.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,666.8 µs,0 s,0 s,0 s,0 s,0 s,23.9 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.1 ms,1.3 s,1.3 ms,911.3 µs,23.0 ms,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,19.4 ms,0 s,0 s,0 s,0 s,0 s,411.6 µs,10.4 ms,12.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:40,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.4 ms,0 s,0 s,0 s,0 s,678.9 µs,0 s,0 s,0 s,0 s,1.0 ms,671.0 µs,0 s,0 s,0 s,0 s,0 s,24.5 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.3 ms,1.3 s,1.3 ms,911.3 µs,27.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.9 ms,0 s,0 s,0 s,0 s,0 s,397.2 µs,11.4 ms,14.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:45,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,5.7 ms,0 s,0 s,0 s,0 s,683.4 µs,0 s,0 s,0 s,0 s,1.0 ms,669.6 µs,0 s,0 s,0 s,0 s,0 s,19.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.2 ms,1.3 s,1.3 ms,907.6 µs,23.7 ms,537.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.0 ms,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:50,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.6 ms,0 s,0 s,0 s,0 s,670.4 µs,0 s,0 s,0 s,0 s,1.0 ms,659.6 µs,0 s,0 s,0 s,0 s,0 s,29.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.3 ms,1.3 s,1.4 ms,0 s,27.0 ms,547.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.6 ms,20.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:41:55,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.9 ms,0 s,0 s,0 s,0 s,686.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.6 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.2 ms,1.4 s,1.3 ms,0 s,21.0 ms,534.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.3 ms,18.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:42:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.8 ms,0 s,0 s,0 s,0 s,679.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.5 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,7.0 ms,1.4 s,0 s,0 s,25.4 ms,543.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.0 ms,24.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:42:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.6 ms,0 s,0 s,0 s,0 s,678.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.9 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,20.9 ms,547.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.0 ms,20.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:42:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.8 ms,0 s,0 s,0 s,0 s,683.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.3 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,22.7 ms,538.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,21.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:42:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.0 ms,0 s,0 s,0 s,0 s,677.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.5 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,15.4 ms,7.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.7 ms,19.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:42:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.6 ms,0 s,0 s,0 s,0 s,673.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.9 ms,0 s,0 s,,,,,,,664.4 ms,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,17.2 ms,7.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,23.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:42:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.4 ms,0 s,0 s,0 s,0 s,680.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.3 ms,0 s,0 s,,,,,,,936.3 ms,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,14.8 ms,7.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.9 ms,21.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:42:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.3 ms,0 s,0 s,0 s,0 s,688.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.3 ms,0 s,0 s,,,,,,,1.1 s,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,17.3 ms,7.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.5 ms,22.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
